instance,goal,result,duration
exp_cycles_indvary3_step7_batch_yyy10.pl,p4,n,3.42
exp_cycles_indvary3_step7_batch_yyy10.pl,y1,n,3.66
exp_cycles_indvary3_step7_batch_yyy10.pl,b2,n,3.94
exp_cycles_indvary3_step7_batch_yyy10.pl,b3,y,3.53
exp_cycles_indvary3_step7_batch_yyy10.pl,u1,n,3.66
exp_cycles_indvary2_step1_batch_yyy06.pl,s2,y,3.95
exp_cycles_indvary2_step1_batch_yyy06.pl,b3,n,3.73
exp_cycles_indvary2_step1_batch_yyy06.pl,r2,n,3.87
exp_cycles_indvary2_step1_batch_yyy06.pl,z1,y,3.73
exp_cycles_indvary2_step1_batch_yyy06.pl,v1,n,3.27
exp_cycles_indvary2_step1_batch_yyy06.pl,c1,n,3.76
exp_cycles_indvary2_step1_batch_yyy06.pl,q1,y,3.96
exp_cycles_indvary2_step1_batch_yyy06.pl,w2,y,3.38
exp_cycles_indvary2_step1_batch_yyy06.pl,q3,y,3.85
exp_cycles_indvary2_step1_batch_yyy06.pl,a1,y,3.58
exp_acyclic_depvary_step8_batch_yyy02.pl,c4,n,7.31
exp_acyclic_depvary_step8_batch_yyy02.pl,p3,n,3.98
exp_acyclic_depvary_step8_batch_yyy02.pl,p2,n,4.24
exp_acyclic_depvary_step8_batch_yyy02.pl,c3,y,4.75
exp_acyclic_depvary_step8_batch_yyy02.pl,y4,y,3.47
exp_acyclic_depvary_step8_batch_yyy02.pl,q1,n,3.79
exp_acyclic_depvary_step8_batch_yyy02.pl,c2,y,4.77
exp_acyclic_depvary_step8_batch_yyy02.pl,v2,n,4.50
exp_acyclic_depvary_step8_batch_yyy02.pl,b2,n,4.87
exp_acyclic_depvary_step8_batch_yyy02.pl,r2,y,5.18
exp_acyclic_indvary3_step2_batch_yyy06.pl,w1,y,5.34
exp_acyclic_indvary3_step2_batch_yyy06.pl,p4,n,3.26
exp_acyclic_indvary3_step2_batch_yyy06.pl,x3,n,3.60
exp_acyclic_indvary3_step2_batch_yyy06.pl,r3,n,4.15
exp_acyclic_indvary3_step2_batch_yyy06.pl,y1,n,3.26
exp_acyclic_indvary3_step2_batch_yyy06.pl,b2,n,4.52
exp_acyclic_indvary3_step2_batch_yyy06.pl,f2,y,3.49
exp_acyclic_indvary3_step2_batch_yyy06.pl,x2,n,3.74
exp_acyclic_indvary3_step2_batch_yyy06.pl,p1,n,3.33
exp_acyclic_indvary3_step2_batch_yyy06.pl,b1,y,4.93
exp_acyclic_indvary3_step4_batch_yyy05.pl,q1,n,3.77
exp_acyclic_indvary3_step4_batch_yyy05.pl,q3,n,3.76
exp_acyclic_indvary3_step4_batch_yyy05.pl,u1,n,3.58
exp_acyclic_indvary3_step4_batch_yyy05.pl,b3,y,3.49
exp_acyclic_indvary3_step4_batch_yyy05.pl,a1,y,2.98
exp_acyclic_indvary3_step4_batch_yyy05.pl,r3,n,3.70
exp_acyclic_indvary3_step4_batch_yyy05.pl,f1,y,3.79
exp_acyclic_indvary3_step4_batch_yyy05.pl,p1,n,3.54
exp_acyclic_indvary3_step4_batch_yyy05.pl,v2,n,3.28
exp_acyclic_indvary3_step4_batch_yyy05.pl,q4,n,4.21
exp_cycles_depvary_step7_batch_yyy02.pl,r3,n,9.12
exp_cycles_depvary_step7_batch_yyy02.pl,c2,y,4.41
exp_cycles_depvary_step7_batch_yyy02.pl,c3,n,4.45
exp_cycles_depvary_step7_batch_yyy02.pl,t1,y,5.18
exp_cycles_depvary_step7_batch_yyy02.pl,e2,n,5.39
exp_cycles_depvary_step7_batch_yyy02.pl,y1,n,3.49
exp_cycles_depvary_step7_batch_yyy02.pl,s2,n,3.49
exp_cycles_depvary_step7_batch_yyy02.pl,z3,n,5.73
exp_cycles_depvary_step7_batch_yyy02.pl,a3,y,4.10
exp_cycles_depvary_step7_batch_yyy02.pl,p1,n,3.66
exp_cycles_indvary3_step4_batch_yyy04.pl,p4,n,3.66
exp_cycles_indvary3_step4_batch_yyy04.pl,t3,n,5.55
exp_cycles_indvary3_step4_batch_yyy04.pl,d1,n,5.50
exp_cycles_indvary3_step4_batch_yyy04.pl,p2,n,3.15
exp_cycles_indvary3_step4_batch_yyy04.pl,p1,n,2.83
exp_cycles_indvary3_step4_batch_yyy04.pl,r3,n,3.48
exp_cycles_indvary3_step4_batch_yyy04.pl,q4,n,3.94
exp_cycles_indvary3_step4_batch_yyy04.pl,b1,y,3.47
exp_cycles_indvary3_step4_batch_yyy04.pl,v3,n,4.09
exp_cycles_indvary3_step4_batch_yyy04.pl,z1,n,3.03
exp_cycles_depvary_step10_batch_yyy03.pl,r5,y,4.51
exp_cycles_depvary_step10_batch_yyy03.pl,a1,y,5.90
exp_cycles_depvary_step10_batch_yyy03.pl,x3,y,4.22
exp_cycles_depvary_step10_batch_yyy03.pl,w4,n,5.15
exp_cycles_depvary_step10_batch_yyy03.pl,u1,n,4.13
exp_cycles_depvary_step10_batch_yyy03.pl,s3,n,3.93
exp_cycles_depvary_step10_batch_yyy03.pl,b6,n,5.98
exp_cycles_depvary_step10_batch_yyy03.pl,e3,n,6.65
exp_cycles_depvary_step10_batch_yyy03.pl,t3,n,3.63
exp_cycles_depvary_step10_batch_yyy03.pl,s1,y,5.61
exp_cycles_indvary1_step8_batch_yyy02.pl,q6,n,3.86
exp_cycles_indvary1_step8_batch_yyy02.pl,p5,n,3.43
exp_cycles_indvary1_step8_batch_yyy02.pl,v5,n,3.40
exp_cycles_indvary1_step8_batch_yyy02.pl,r4,n,3.12
exp_cycles_indvary1_step8_batch_yyy02.pl,p6,n,4.42
exp_cycles_indvary1_step8_batch_yyy02.pl,s2,n,3.29
exp_cycles_indvary1_step8_batch_yyy02.pl,y3,n,4.35
exp_cycles_indvary1_step8_batch_yyy02.pl,y5,n,4.07
exp_cycles_indvary1_step8_batch_yyy02.pl,v1,n,3.78
exp_cycles_indvary1_step8_batch_yyy02.pl,p1,n,4.18
exp_cycles_indvary2_step1_batch_yyy10.pl,w2,y,5.80
exp_cycles_indvary2_step1_batch_yyy10.pl,b3,n,4.34
exp_cycles_indvary2_step1_batch_yyy10.pl,p3,n,3.55
exp_cycles_indvary2_step1_batch_yyy10.pl,x2,y,4.81
exp_cycles_indvary2_step1_batch_yyy10.pl,v1,n,3.14
exp_cycles_indvary2_step1_batch_yyy10.pl,r1,n,4.59
exp_cycles_indvary2_step1_batch_yyy10.pl,u1,y,3.78
exp_cycles_indvary2_step1_batch_yyy10.pl,b1,y,3.88
exp_cycles_indvary2_step1_batch_yyy10.pl,c1,n,3.68
exp_cycles_indvary2_step1_batch_yyy10.pl,a3,y,4.38
exp_acyclic_depvary_step5_batch_yyy01.pl,s1,n,3.94
exp_acyclic_depvary_step5_batch_yyy01.pl,z2,y,3.69
exp_acyclic_depvary_step5_batch_yyy01.pl,y1,y,3.61
exp_acyclic_depvary_step5_batch_yyy01.pl,w1,y,3.64
exp_acyclic_depvary_step5_batch_yyy01.pl,d2,n,4.40
exp_acyclic_depvary_step5_batch_yyy01.pl,s3,n,3.55
exp_acyclic_depvary_step5_batch_yyy01.pl,a2,y,3.95
exp_acyclic_depvary_step5_batch_yyy01.pl,p3,n,5.02
exp_acyclic_depvary_step5_batch_yyy01.pl,v3,n,4.26
exp_acyclic_depvary_step5_batch_yyy01.pl,t2,y,4.21
exp_cycles_indvary2_step5_batch_yyy04.pl,w2,y,5.13
exp_cycles_indvary2_step5_batch_yyy04.pl,u2,n,4.05
exp_cycles_indvary2_step5_batch_yyy04.pl,e2,y,4.06
exp_cycles_indvary2_step5_batch_yyy04.pl,c2,y,5.78
exp_cycles_indvary2_step5_batch_yyy04.pl,s1,y,5.54
exp_cycles_indvary2_step5_batch_yyy04.pl,r2,y,4.61
exp_cycles_indvary2_step5_batch_yyy04.pl,t1,y,4.29
exp_cycles_indvary2_step5_batch_yyy04.pl,b2,n,5.01
exp_cycles_indvary2_step5_batch_yyy04.pl,z2,n,4.24
exp_cycles_indvary2_step5_batch_yyy04.pl,x1,y,5.48
exp_cycles_indvary1_step8_batch_yyy06.pl,w7,n,3.19
exp_cycles_indvary1_step8_batch_yyy06.pl,f1,y,3.30
exp_cycles_indvary1_step8_batch_yyy06.pl,w1,n,3.64
exp_cycles_indvary1_step8_batch_yyy06.pl,q1,n,3.28
exp_cycles_indvary1_step8_batch_yyy06.pl,r6,n,3.29
exp_cycles_indvary1_step8_batch_yyy06.pl,p3,n,3.61
exp_cycles_indvary1_step8_batch_yyy06.pl,a2,n,3.77
exp_cycles_indvary1_step8_batch_yyy06.pl,d2,y,3.79
exp_cycles_indvary1_step8_batch_yyy06.pl,q5,y,3.12
exp_cycles_indvary1_step8_batch_yyy06.pl,p6,n,2.87
exp_acyclic_indvary3_step5_batch_yyy04.pl,y2,n,3.22
exp_acyclic_indvary3_step5_batch_yyy04.pl,x2,n,2.94
exp_acyclic_indvary3_step5_batch_yyy04.pl,q1,n,3.70
exp_acyclic_indvary3_step5_batch_yyy04.pl,r2,n,3.89
exp_acyclic_indvary3_step5_batch_yyy04.pl,e1,y,3.87
exp_acyclic_indvary3_step5_batch_yyy04.pl,b3,y,3.64
exp_acyclic_indvary3_step5_batch_yyy04.pl,u3,n,4.73
exp_acyclic_indvary3_step5_batch_yyy04.pl,w2,n,4.21
exp_acyclic_indvary3_step5_batch_yyy04.pl,t3,n,3.84
exp_acyclic_indvary3_step5_batch_yyy04.pl,p4,n,4.06
exp_cycles_indvary3_step7_batch_yyy01.pl,e1,y,3.53
exp_cycles_indvary3_step7_batch_yyy01.pl,a3,y,3.55
exp_cycles_indvary3_step7_batch_yyy01.pl,w2,n,3.91
exp_cycles_indvary3_step7_batch_yyy01.pl,y1,n,3.92
exp_cycles_indvary3_step7_batch_yyy01.pl,t3,n,4.00
exp_cycles_indvary3_step7_batch_yyy01.pl,s1,n,3.38
exp_cycles_indvary3_step7_batch_yyy01.pl,b1,y,2.97
exp_cycles_indvary3_step7_batch_yyy01.pl,q2,n,3.72
exp_cycles_indvary3_step7_batch_yyy01.pl,a2,y,3.90
exp_cycles_indvary3_step7_batch_yyy01.pl,f1,y,3.44
exp_acyclic_indvary3_step8_batch_yyy09.pl,x1,n,3.54
exp_acyclic_indvary3_step8_batch_yyy09.pl,w2,n,3.63
exp_acyclic_indvary3_step8_batch_yyy09.pl,b2,n,3.99
exp_acyclic_indvary3_step8_batch_yyy09.pl,s2,n,3.12
exp_acyclic_indvary3_step8_batch_yyy09.pl,r2,n,3.69
exp_acyclic_indvary3_step8_batch_yyy09.pl,x2,n,4.54
exp_acyclic_indvary3_step8_batch_yyy09.pl,t1,n,3.34
exp_acyclic_indvary3_step8_batch_yyy09.pl,a1,y,3.53
exp_acyclic_indvary3_step8_batch_yyy09.pl,r3,n,4.13
exp_acyclic_indvary3_step8_batch_yyy09.pl,c1,n,4.09
exp_acyclic_indvary2_step4_batch_yyy04.pl,a2,y,5.10
exp_acyclic_indvary2_step4_batch_yyy04.pl,q3,n,4.08
exp_acyclic_indvary2_step4_batch_yyy04.pl,q1,y,4.54
exp_acyclic_indvary2_step4_batch_yyy04.pl,c1,n,5.52
exp_acyclic_indvary2_step4_batch_yyy04.pl,x1,n,3.68
exp_acyclic_indvary2_step4_batch_yyy04.pl,s2,n,4.15
exp_acyclic_indvary2_step4_batch_yyy04.pl,a1,n,5.48
exp_acyclic_indvary2_step4_batch_yyy04.pl,c3,n,5.09
exp_acyclic_indvary2_step4_batch_yyy04.pl,v1,y,4.49
exp_acyclic_indvary2_step4_batch_yyy04.pl,r2,y,4.87
exp_cycles_indvary3_step1_batch_yyy02.pl,s3,n,3.75
exp_cycles_indvary3_step1_batch_yyy02.pl,t2,y,3.67
exp_cycles_indvary3_step1_batch_yyy02.pl,r2,n,4.10
exp_cycles_indvary3_step1_batch_yyy02.pl,d1,n,4.26
exp_cycles_indvary3_step1_batch_yyy02.pl,w3,n,3.57
exp_cycles_indvary3_step1_batch_yyy02.pl,a1,y,4.20
exp_cycles_indvary3_step1_batch_yyy02.pl,x3,y,3.92
exp_cycles_indvary3_step1_batch_yyy02.pl,z3,n,3.39
exp_cycles_indvary3_step1_batch_yyy02.pl,u2,y,4.33
exp_cycles_indvary3_step1_batch_yyy02.pl,t1,y,4.18
exp_cycles_indvary3_step2_batch_yyy01.pl,w1,n,3.79
exp_cycles_indvary3_step2_batch_yyy01.pl,b2,y,3.64
exp_cycles_indvary3_step2_batch_yyy01.pl,f2,n,3.69
exp_cycles_indvary3_step2_batch_yyy01.pl,q4,n,3.66
exp_cycles_indvary3_step2_batch_yyy01.pl,p1,n,3.33
exp_cycles_indvary3_step2_batch_yyy01.pl,t2,n,3.02
exp_cycles_indvary3_step2_batch_yyy01.pl,w3,n,3.21
exp_cycles_indvary3_step2_batch_yyy01.pl,x3,n,5.38
exp_cycles_indvary3_step2_batch_yyy01.pl,y2,n,3.28
exp_cycles_indvary3_step2_batch_yyy01.pl,s3,n,4.09
exp_acyclic_indvary2_step5_batch_yyy07.pl,d2,y,5.06
exp_acyclic_indvary2_step5_batch_yyy07.pl,e1,y,4.13
exp_acyclic_indvary2_step5_batch_yyy07.pl,s2,n,4.01
exp_acyclic_indvary2_step5_batch_yyy07.pl,r2,y,4.46
exp_acyclic_indvary2_step5_batch_yyy07.pl,t2,y,4.95
exp_acyclic_indvary2_step5_batch_yyy07.pl,q3,y,5.21
exp_acyclic_indvary2_step5_batch_yyy07.pl,v2,y,3.77
exp_acyclic_indvary2_step5_batch_yyy07.pl,p3,y,4.36
exp_acyclic_indvary2_step5_batch_yyy07.pl,s1,y,5.00
exp_acyclic_indvary2_step5_batch_yyy07.pl,b1,n,6.19
exp_acyclic_indvary3_step7_batch_yyy06.pl,d1,y,3.22
exp_acyclic_indvary3_step7_batch_yyy06.pl,y2,n,3.67
exp_acyclic_indvary3_step7_batch_yyy06.pl,t1,n,3.26
exp_acyclic_indvary3_step7_batch_yyy06.pl,x3,n,3.91
exp_acyclic_indvary3_step7_batch_yyy06.pl,e1,y,3.78
exp_acyclic_indvary3_step7_batch_yyy06.pl,r3,n,3.46
exp_acyclic_indvary3_step7_batch_yyy06.pl,w1,n,3.55
exp_acyclic_indvary3_step7_batch_yyy06.pl,q4,n,3.69
exp_acyclic_indvary3_step7_batch_yyy06.pl,y1,n,4.10
exp_acyclic_indvary3_step7_batch_yyy06.pl,r2,n,4.03
exp_cycles_depvary_step3_batch_yyy01.pl,r2,y,4.19
exp_cycles_depvary_step3_batch_yyy01.pl,t2,y,3.90
exp_cycles_depvary_step3_batch_yyy01.pl,f1,y,4.13
exp_cycles_depvary_step3_batch_yyy01.pl,t1,y,4.94
exp_cycles_depvary_step3_batch_yyy01.pl,s1,y,4.64
exp_cycles_depvary_step3_batch_yyy01.pl,q1,n,3.31
exp_cycles_depvary_step3_batch_yyy01.pl,r1,n,3.83
exp_cycles_depvary_step3_batch_yyy01.pl,z1,y,4.77
exp_cycles_depvary_step3_batch_yyy01.pl,d2,y,3.34
exp_cycles_depvary_step3_batch_yyy01.pl,p1,y,3.91
exp_acyclic_indvary2_step7_batch_yyy02.pl,s1,y,4.71
exp_acyclic_indvary2_step7_batch_yyy02.pl,a1,y,4.56
exp_acyclic_indvary2_step7_batch_yyy02.pl,b2,y,4.17
exp_acyclic_indvary2_step7_batch_yyy02.pl,c3,y,4.51
exp_acyclic_indvary2_step7_batch_yyy02.pl,c1,n,5.76
exp_acyclic_indvary2_step7_batch_yyy02.pl,d1,y,4.93
exp_acyclic_indvary2_step7_batch_yyy02.pl,t1,y,5.19
exp_acyclic_indvary2_step7_batch_yyy02.pl,r1,y,5.42
exp_acyclic_indvary2_step7_batch_yyy02.pl,s2,y,5.21
exp_acyclic_indvary2_step7_batch_yyy02.pl,p3,y,4.51
exp_acyclic_indvary3_step7_batch_yyy01.pl,c3,n,3.46
exp_acyclic_indvary3_step7_batch_yyy01.pl,v3,n,3.49
exp_acyclic_indvary3_step7_batch_yyy01.pl,u3,n,3.85
exp_acyclic_indvary3_step7_batch_yyy01.pl,y1,n,4.04
exp_acyclic_indvary3_step7_batch_yyy01.pl,a1,n,3.86
exp_acyclic_indvary3_step7_batch_yyy01.pl,t1,n,3.63
exp_acyclic_indvary3_step7_batch_yyy01.pl,p4,n,4.43
exp_acyclic_indvary3_step7_batch_yyy01.pl,c1,y,3.89
exp_acyclic_indvary3_step7_batch_yyy01.pl,d1,y,3.47
exp_acyclic_indvary3_step7_batch_yyy01.pl,u2,n,3.43
exp_cycles_indvary3_step7_batch_yyy05.pl,y1,n,5.18
exp_cycles_indvary3_step7_batch_yyy05.pl,u2,n,3.03
exp_cycles_indvary3_step7_batch_yyy05.pl,r3,n,4.93
exp_cycles_indvary3_step7_batch_yyy05.pl,p2,n,5.55
exp_cycles_indvary3_step7_batch_yyy05.pl,p4,n,3.83
exp_cycles_indvary3_step7_batch_yyy05.pl,u1,n,3.85
exp_cycles_indvary3_step7_batch_yyy05.pl,t3,n,3.17
exp_cycles_indvary3_step7_batch_yyy05.pl,p1,n,4.60
exp_cycles_indvary3_step7_batch_yyy05.pl,e1,y,3.95
exp_cycles_indvary3_step7_batch_yyy05.pl,p3,n,2.92
exp_acyclic_depvary_step2_batch_yyy02.pl,e1,y,3.16
exp_acyclic_depvary_step2_batch_yyy02.pl,d1,n,3.47
exp_acyclic_depvary_step2_batch_yyy02.pl,f1,n,3.66
exp_acyclic_depvary_step2_batch_yyy02.pl,y1,n,2.94
exp_acyclic_depvary_step2_batch_yyy02.pl,q2,n,3.12
exp_acyclic_depvary_step2_batch_yyy02.pl,x1,n,2.93
exp_acyclic_depvary_step2_batch_yyy02.pl,c1,y,4.09
exp_acyclic_depvary_step2_batch_yyy02.pl,s1,y,3.69
exp_acyclic_depvary_step2_batch_yyy02.pl,u1,y,3.69
exp_acyclic_depvary_step2_batch_yyy02.pl,q1,y,2.94
exp_acyclic_indvary3_step2_batch_yyy07.pl,b3,y,3.26
exp_acyclic_indvary3_step2_batch_yyy07.pl,t3,n,4.04
exp_acyclic_indvary3_step2_batch_yyy07.pl,b1,y,3.31
exp_acyclic_indvary3_step2_batch_yyy07.pl,a1,y,3.72
exp_acyclic_indvary3_step2_batch_yyy07.pl,q4,n,3.42
exp_acyclic_indvary3_step2_batch_yyy07.pl,s3,n,3.32
exp_acyclic_indvary3_step2_batch_yyy07.pl,x2,n,3.89
exp_acyclic_indvary3_step2_batch_yyy07.pl,f2,y,3.46
exp_acyclic_indvary3_step2_batch_yyy07.pl,f1,y,3.58
exp_acyclic_indvary3_step2_batch_yyy07.pl,x1,n,3.91
exp_cycles_indvary1_step2_batch_yyy04.pl,t1,y,4.07
exp_cycles_indvary1_step2_batch_yyy04.pl,d1,y,3.62
exp_cycles_indvary1_step2_batch_yyy04.pl,a3,n,4.18
exp_cycles_indvary1_step2_batch_yyy04.pl,s2,y,3.39
exp_cycles_indvary1_step2_batch_yyy04.pl,q2,y,3.36
exp_cycles_indvary1_step2_batch_yyy04.pl,p1,n,3.23
exp_cycles_indvary1_step2_batch_yyy04.pl,r2,y,3.48
exp_cycles_indvary1_step2_batch_yyy04.pl,r1,y,4.13
exp_cycles_indvary1_step2_batch_yyy04.pl,e2,n,4.24
exp_cycles_indvary1_step2_batch_yyy04.pl,b2,n,3.32
exp_cycles_indvary2_step6_batch_yyy06.pl,c2,n,5.33
exp_cycles_indvary2_step6_batch_yyy06.pl,w2,y,4.46
exp_cycles_indvary2_step6_batch_yyy06.pl,a1,y,5.40
exp_cycles_indvary2_step6_batch_yyy06.pl,p1,n,3.64
exp_cycles_indvary2_step6_batch_yyy06.pl,f2,y,5.69
exp_cycles_indvary2_step6_batch_yyy06.pl,c1,n,5.21
exp_cycles_indvary2_step6_batch_yyy06.pl,v1,y,4.31
exp_cycles_indvary2_step6_batch_yyy06.pl,f1,n,6.54
exp_cycles_indvary2_step6_batch_yyy06.pl,w1,y,5.07
exp_cycles_indvary2_step6_batch_yyy06.pl,s2,y,5.21
exp_acyclic_indvary2_step8_batch_yyy03.pl,f1,y,4.83
exp_acyclic_indvary2_step8_batch_yyy03.pl,x1,y,4.64
exp_acyclic_indvary2_step8_batch_yyy03.pl,c2,y,3.57
exp_acyclic_indvary2_step8_batch_yyy03.pl,p2,y,4.78
exp_acyclic_indvary2_step8_batch_yyy03.pl,t1,y,5.52
exp_acyclic_indvary2_step8_batch_yyy03.pl,q1,y,5.89
exp_acyclic_indvary2_step8_batch_yyy03.pl,a1,n,6.24
exp_acyclic_indvary2_step8_batch_yyy03.pl,c1,n,7.01
exp_acyclic_indvary2_step8_batch_yyy03.pl,u2,y,5.02
exp_acyclic_indvary2_step8_batch_yyy03.pl,q2,n,4.23
exp_acyclic_indvary1_step7_batch_yyy07.pl,u4,n,3.33
exp_acyclic_indvary1_step7_batch_yyy07.pl,r3,y,4.25
exp_acyclic_indvary1_step7_batch_yyy07.pl,u2,n,4.56
exp_acyclic_indvary1_step7_batch_yyy07.pl,r5,n,3.30
exp_acyclic_indvary1_step7_batch_yyy07.pl,p1,n,3.57
exp_acyclic_indvary1_step7_batch_yyy07.pl,z3,n,4.10
exp_acyclic_indvary1_step7_batch_yyy07.pl,r2,n,3.59
exp_acyclic_indvary1_step7_batch_yyy07.pl,w1,n,3.20
exp_acyclic_indvary1_step7_batch_yyy07.pl,y1,n,3.23
exp_acyclic_indvary1_step7_batch_yyy07.pl,z4,y,3.83
exp_cycles_depvary_step10_batch_yyy07.pl,u3,n,4.92
exp_cycles_depvary_step10_batch_yyy07.pl,e4,y,5.51
exp_cycles_depvary_step10_batch_yyy07.pl,w3,y,4.84
exp_cycles_depvary_step10_batch_yyy07.pl,r3,y,5.09
exp_cycles_depvary_step10_batch_yyy07.pl,s3,y,6.80
exp_cycles_depvary_step10_batch_yyy07.pl,p5,y,4.91
exp_cycles_depvary_step10_batch_yyy07.pl,q1,y,6.35
exp_cycles_depvary_step10_batch_yyy07.pl,w1,n,8.53
exp_cycles_depvary_step10_batch_yyy07.pl,x1,n,4.77
exp_cycles_depvary_step10_batch_yyy07.pl,p2,y,4.30
exp_cycles_depvary_step5_batch_yyy03.pl,z1,n,4.48
exp_cycles_depvary_step5_batch_yyy03.pl,v1,n,3.27
exp_cycles_depvary_step5_batch_yyy03.pl,c1,y,4.57
exp_cycles_depvary_step5_batch_yyy03.pl,y2,n,4.38
exp_cycles_depvary_step5_batch_yyy03.pl,c3,n,5.04
exp_cycles_depvary_step5_batch_yyy03.pl,u2,n,4.82
exp_cycles_depvary_step5_batch_yyy03.pl,x2,y,3.93
exp_cycles_depvary_step5_batch_yyy03.pl,u3,n,4.73
exp_cycles_depvary_step5_batch_yyy03.pl,x1,n,3.65
exp_cycles_depvary_step5_batch_yyy03.pl,e1,n,4.52
exp_cycles_indvary2_step7_batch_yyy03.pl,y1,y,5.17
exp_cycles_indvary2_step7_batch_yyy03.pl,c3,n,6.08
exp_cycles_indvary2_step7_batch_yyy03.pl,b3,n,6.53
exp_cycles_indvary2_step7_batch_yyy03.pl,x2,y,4.68
exp_cycles_indvary2_step7_batch_yyy03.pl,f2,n,6.59
exp_cycles_indvary2_step7_batch_yyy03.pl,v2,n,4.18
exp_cycles_indvary2_step7_batch_yyy03.pl,a2,n,5.97
exp_cycles_indvary2_step7_batch_yyy03.pl,b1,n,6.44
exp_cycles_indvary2_step7_batch_yyy03.pl,p3,y,4.42
exp_cycles_indvary2_step7_batch_yyy03.pl,s2,y,4.52
exp_cycles_depvary_step7_batch_yyy01.pl,w2,n,3.55
exp_cycles_depvary_step7_batch_yyy01.pl,u3,n,5.60
exp_cycles_depvary_step7_batch_yyy01.pl,f2,y,5.27
exp_cycles_depvary_step7_batch_yyy01.pl,t4,y,3.63
exp_cycles_depvary_step7_batch_yyy01.pl,p2,y,4.84
exp_cycles_depvary_step7_batch_yyy01.pl,u2,n,6.64
exp_cycles_depvary_step7_batch_yyy01.pl,b2,n,4.74
exp_cycles_depvary_step7_batch_yyy01.pl,e3,y,3.86
exp_cycles_depvary_step7_batch_yyy01.pl,e2,y,3.89
exp_cycles_depvary_step7_batch_yyy01.pl,y1,n,6.21
exp_acyclic_indvary1_step6_batch_yyy10.pl,b3,y,3.28
exp_acyclic_indvary1_step6_batch_yyy10.pl,x5,n,3.36
exp_acyclic_indvary1_step6_batch_yyy10.pl,y2,n,3.07
exp_acyclic_indvary1_step6_batch_yyy10.pl,y4,n,3.72
exp_acyclic_indvary1_step6_batch_yyy10.pl,p4,n,4.21
exp_acyclic_indvary1_step6_batch_yyy10.pl,r2,n,3.39
exp_acyclic_indvary1_step6_batch_yyy10.pl,r5,n,3.40
exp_acyclic_indvary1_step6_batch_yyy10.pl,w5,n,3.59
exp_acyclic_indvary1_step6_batch_yyy10.pl,a2,y,4.19
exp_acyclic_indvary1_step6_batch_yyy10.pl,e1,y,3.70
exp_cycles_depvary_step4_batch_yyy02.pl,x1,y,3.82
exp_cycles_depvary_step4_batch_yyy02.pl,f2,n,4.04
exp_cycles_depvary_step4_batch_yyy02.pl,v1,y,4.11
exp_cycles_depvary_step4_batch_yyy02.pl,f1,n,3.72
exp_cycles_depvary_step4_batch_yyy02.pl,b2,y,3.53
exp_cycles_depvary_step4_batch_yyy02.pl,q3,y,3.74
exp_cycles_depvary_step4_batch_yyy02.pl,s2,y,3.91
exp_cycles_depvary_step4_batch_yyy02.pl,q2,n,4.45
exp_cycles_depvary_step4_batch_yyy02.pl,c3,y,4.05
exp_cycles_depvary_step4_batch_yyy02.pl,a1,n,4.56
exp_cycles_indvary2_step8_batch_yyy03.pl,v1,y,6.20
exp_cycles_indvary2_step8_batch_yyy03.pl,f2,n,6.12
exp_cycles_indvary2_step8_batch_yyy03.pl,q2,n,3.63
exp_cycles_indvary2_step8_batch_yyy03.pl,u2,y,5.08
exp_cycles_indvary2_step8_batch_yyy03.pl,a1,n,6.50
exp_cycles_indvary2_step8_batch_yyy03.pl,w1,y,4.80
exp_cycles_indvary2_step8_batch_yyy03.pl,e1,n,6.30
exp_cycles_indvary2_step8_batch_yyy03.pl,b2,n,6.23
exp_cycles_indvary2_step8_batch_yyy03.pl,w2,n,4.17
exp_cycles_indvary2_step8_batch_yyy03.pl,r1,y,5.61
exp_acyclic_indvary2_step3_batch_yyy02.pl,q2,n,5.05
exp_acyclic_indvary2_step3_batch_yyy02.pl,s2,n,5.92
exp_acyclic_indvary2_step3_batch_yyy02.pl,u2,y,5.07
exp_acyclic_indvary2_step3_batch_yyy02.pl,b2,n,5.02
exp_acyclic_indvary2_step3_batch_yyy02.pl,y1,y,5.06
exp_acyclic_indvary2_step3_batch_yyy02.pl,w2,y,4.52
exp_acyclic_indvary2_step3_batch_yyy02.pl,t1,n,3.52
exp_acyclic_indvary2_step3_batch_yyy02.pl,e1,y,4.68
exp_acyclic_indvary2_step3_batch_yyy02.pl,x2,n,4.35
exp_acyclic_indvary2_step3_batch_yyy02.pl,b1,n,4.37
exp_acyclic_indvary3_step7_batch_yyy02.pl,z1,n,3.78
exp_acyclic_indvary3_step7_batch_yyy02.pl,p2,n,3.78
exp_acyclic_indvary3_step7_batch_yyy02.pl,a3,y,4.50
exp_acyclic_indvary3_step7_batch_yyy02.pl,p4,n,4.19
exp_acyclic_indvary3_step7_batch_yyy02.pl,q2,n,4.10
exp_acyclic_indvary3_step7_batch_yyy02.pl,a2,y,3.79
exp_acyclic_indvary3_step7_batch_yyy02.pl,q1,n,3.62
exp_acyclic_indvary3_step7_batch_yyy02.pl,w2,n,4.02
exp_acyclic_indvary3_step7_batch_yyy02.pl,t1,n,4.23
exp_acyclic_indvary3_step7_batch_yyy02.pl,x1,n,3.74
exp_cycles_indvary3_step6_batch_yyy05.pl,e1,y,4.06
exp_cycles_indvary3_step6_batch_yyy05.pl,t2,n,3.12
